idx,doc_id,senti_score_assets,senti_score_economy,senti_score_expenses,senti_score_govt policy,senti_score_industry,senti_score_innovation,senti_score_liquidity,senti_score_margins,senti_score_merges_acquisitions,senti_score_negative indicators,senti_score_positive indicators,indicators_ratio,senti_score_pricing,senti_score_product portfolio,senti_score_ratio,senti_score_recent trends,senti_score_recognition_awards,senti_score_revenue,senti_score_stocks,company,BSE_Code,Release_Date,BSE_Code_Yr,id,yr,Base_Price,one_mnthcp,six_mnthcp,one_yearcp,one_mnthcpchngper,six_mnthcpchngper,one_yearcpchngper,y_target,y_segment,y_target1,y_target6,y_target12
244,D:\Danny\DATA_text\GSKCONS\5006760314.txt,2,5,2,7.5,2.5,2.25,2,1.333333333,2,1,4,4,4,7,2,3,2,5,3,GSKCONS,500676,1/3/2014,500676_2014,500676,2014,4354.5,4376.95,5343.4,5782.3,0.5,22.7,32.8,8.688167275,8+,5.013963084,5.151555985,5.208392659
245,D:\Danny\DATA_text\GSKCONS\5006760315.txt,3,3.5,1,7,7,7,3,4,2,3,10,3.333333333,5,10,2.75,2.5,5,6,2,GSKCONS,500676,1/3/2015,500676_2015,500676,2015,5782.3,6337.3,6135.45,6406.85,9.6,6.1,10.8,8.788265584,8+,5.072670685,5.050496828,5.080161357
246,D:\Danny\DATA_text\GSKCONS\5006761210.txt,1,0.666666667,0.25,4,1.5,6,1,1,1,1,1,1,3,5,1,2,2,3,1,GSKCONS,500676,1/12/2010,500676_2010,500676,2010,1435,1534.45,1824.1,2092,6.9,27.1,45.8,7.715123604,7to8,5.05560866,5.176714545,5.27709373
247,D:\Danny\DATA_text\GSKCONS\5006761212.txt,3,1.5,3,7,8,1.75,2,2.5,3,1,1,1,5,5,1.333333333,2,3,5,3,GSKCONS,500676,1/12/2012,500676_2012,500676,2012,2617.75,2827.05,2931.1,3956.5,8,12,51.1,8.320326363,8+,5.062595033,5.087596335,5.303802297
248,D:\Danny\DATA_text\GTLINFRA\5327750310.txt,1.666666667,4.5,1.5,9,2.666666667,3,3,1.5,3,2,0.833333333,0.416666667,5,1.333333333,2.5,8,6,1.25,0.5,GTLINFRA,532775,1/3/2010,532775_2010,532775,2010,42.85,42.45,45.15,36.1,-0.9,5.4,-15.8,5.226284164,5to6,5.004617222,5.046002438,4.899331225
249,D:\Danny\DATA_text\GTLINFRA\5327750311.txt,4,4,2,2.75,1.75,2.666666667,2,3,3,2,1.666666667,0.833333333,2.5,2.5,5,4,3,4,2,GTLINFRA,532775,1/3/2011,532775_2011,532775,2011,36.1,37.6,12.38,12.06,4.2,-65.7,-66.6,5.087966637,5to6,5.038250461,4.434381865,4.423648309
250,D:\Danny\DATA_text\GTLINFRA\5327750312.txt,2.333333333,3,1,2,1.4,4,2,0.5,2,1,1,1,0.5,1.5,1,4,1,0.333333333,1,GTLINFRA,532775,1/3/2012,532775_2012,532775,2012,12.06,10.06,6.49,3.06,-16.6,-46.2,-74.6,5.030830001,5to6,4.893352133,4.642465971,4.322807275
251,D:\Danny\DATA_text\GTLINFRA\5327750313.txt,1.666666667,4,1,8,0.8,8,0.5,1,1,1,3,3,3,2,7,4,3,2,1,GTLINFRA,532775,1/3/2013,532775_2013,532775,2013,3.06,2.43,1.66,1.38,-20.6,-45.8,-54.9,5.019793232,5to6,4.862908382,4.646312129,4.55492897
252,D:\Danny\DATA_text\GTLINFRA\5327750314.txt,1,3.5,0.333333333,13,1,9,2,1.5,2,3,4,1.333333333,3,2.5,8,3,1,2.5,1,GTLINFRA,532775,1/3/2014,532775_2014,532775,2014,1.38,1.87,2.68,2.4,35.5,94.2,73.9,5.026508643,5to6,5.223054882,5.497987562,5.411199524
253,D:\Danny\DATA_text\GTLINFRA\5327750315.txt,1.666666667,9,0.5,15,3,6,2,2,1,2,1,0.5,3,2.5,7,2,3,2,2,GTLINFRA,532775,1/3/2015,532775_2015,532775,2015,2.4,2.36,2.38,2.79,-1.7,-0.8,16.3,5.02906443,5to6,4.999237249,5.005287688,5.113793386
254,D:\Danny\DATA_text\HCLTECH\5322810610.txt,12,10,3,28,2.833333333,7.5,2,1,7,1.5,3.5,2.333333333,2.666666667,2,10,1.25,5.5,4.333333333,2,HCLTECH,532281,1/6/2010,532281_2010,532281,2010,367.45,356.6,383.55,442.15,-3,4.4,20.3,6.383759981,6to7,4.990432587,5.039546638,5.137561588
255,D:\Danny\DATA_text\HCLTECH\5322810611.txt,5,12,0.333333333,31,4.333333333,10,2.333333333,1.5,5,3,2,0.666666667,2,6,7,3,13,2.5,2.333333333,HCLTECH,532281,1/6/2011,532281_2011,532281,2011,442.15,482.35,411.2,482.75,9.1,-7,9.2,6.450075399,6to7,5.069532935,4.96284463,5.070161273
256,D:\Danny\DATA_text\HCLTECH\5322810612.txt,9,13,1,16.5,4,7.5,1.75,3,7,1,3.5,3.5,4,6.5,16,2.5,15,2.333333333,2.5,HCLTECH,532281,1/6/2012,532281_2012,532281,2012,482.75,478.1,544.85,724.6,-1,12.9,50.1,6.773766639,6to7,5.003946306,5.093136516,5.298817242
257,D:\Danny\DATA_text\HCLTECH\5322810613.txt,4,11,0.5,11.33333333,5.666666667,9,2.333333333,3,7.5,1.333333333,5,3.75,2,12,19,5.5,19,2,1.5,HCLTECH,532281,1/6/2013,532281_2013,532281,2013,724.6,765.7,1038.25,1576,5.7,43.3,117.5,7.453561872,7to8,5.047931079,5.264243386,5.589119566
258,D:\Danny\DATA_text\HCLTECH\5322810614.txt,8,3,2,18,5.333333333,13.5,3,3,14,5,5,1,6,12,19,3.5,10,2.5,4,HCLTECH,532281,1/6/2014,532281_2014,532281,2014,1576,1424.45,1630.35,2020.5,-9.6,3.4,28.2,7.682712835,7to8,4.944495492,5.033048889,5.182906515
259,D:\Danny\DATA_text\HCLTECH\5322810615.txt,5.666666667,4.333333333,4,13.33333333,4.75,7.666666667,3,1.333333333,18,0.8,9,11.25,6,16,14,4.5,13,2,5,HCLTECH,532281,1/6/2015,532281_2015,532281,2015,2020.5,946.15,971.6,855.45,-53.2,-51.9,-57.7,6.913190481,6to7,4.572646994,4.585987367,4.525044142
260,D:\Danny\DATA_text\HDFC\5000100310.txt,2.4,4,4,17,8,8,1.333333333,7,6,3,10,3.333333333,2,2,4.166666667,6,1,3,5,HDFC,500010,1/3/2010,500010_2010,500010,2010,2500,2697.25,625.15,629.5,7.9,-75,-74.8,6.658652688,6to7,5.061961921,4.317488114,4.320151231
261,D:\Danny\DATA_text\HDFC\5000100311.txt,4.5,13,3,9.4,5.4,3.181818182,10,16,13,20,12,0.6,7.666666667,19,6.25,6.5,27,6.5,22,HDFC,500010,1/3/2011,500010_2011,500010,2011,629.5,705.75,662.9,670,12.1,5.3,6.4,6.70930434,6to7,5.088213429,5.04535873,5.052416828
262,D:\Danny\DATA_text\HDFC\5000100312.txt,1.833333333,2,4,7.333333333,8,9,1.666666667,9,9,3,10,3.333333333,2.5,2,7.75,2,0.666666667,4,4,HDFC,500010,1/3/2012,500010_2012,500010,2012,670,680.1,733.35,760.4,1.5,9.5,13.5,6.813884063,6to7,5.020585625,5.072043922,5.09681299
263,D:\Danny\DATA_text\HDFC\5000100313.txt,2.5,2.666666667,1.4,14.33333333,7,25,9,6.333333333,17,18,9,0.5,4.6,1.571428571,3.875,6,20,5,4.6,HDFC,500010,1/3/2013,500010_2013,500010,2013,760.4,775.05,717.95,818.35,1.9,-5.6,7.6,6.875593592,6to7,5.02322241,4.972587226,5.060060177
264,D:\Danny\DATA_text\HDFC\5000100314.txt,5,2,2,7,2,2,2,2,2,1,1,1,3,1,5,1,2,1,1,HDFC,500010,1/3/2014,500010_2014,500010,2014,818.35,887.8,1073.9,1336.15,8.5,31.2,63.3,7.303944162,7to8,5.065754593,5.199601394,5.362699625
265,D:\Danny\DATA_text\HDFC\5000100315.txt,3,1.333333333,7.5,13,6.5,22,2,10,8,2.5,5,2,0.25,0.666666667,41,1,1,2,5,HDFC,500010,1/3/2015,500010_2015,500010,2015,1336.15,1291.4,1188.85,1262.65,-3.3,-11,-5.5,7.253222652,7to8,4.988389685,4.934473933,4.973279508
266,D:\Danny\DATA_text\HEROMOTOCO\5001820310.txt,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HEROMOTOCO,500182,1/3/2010,500182_2010,500182,2010,1772.15,1951.2,1791.8,1464.95,10.1,1.1,-17.3,7.387059275,7to8,5.07579862,5.017941869,4.888090941
267,D:\Danny\DATA_text\HEROMOTOCO\5001820311.txt,2,9,1.5,6.5,15,7.5,5,0.333333333,7,0.666666667,5,7.5,3,3,8,6,4,6,1,HEROMOTOCO,500182,1/3/2011,500182_2011,500182,2011,1464.95,1830.85,2047.85,1971.55,25,39.8,34.6,7.659902233,7to8,5.164785974,5.245970886,5.218191322
268,D:\Danny\DATA_text\HEROMOTOCO\5001820312.txt,4,2,2,3.666666667,6,9,4,2,5,2,6,3,1,2,7,2.5,2,1.5,3,HEROMOTOCO,500182,1/3/2012,500182_2012,500182,2012,1971.55,2058.1,1788.1,1667.8,4.4,-9.3,-15.4,7.505382258,7to8,5.039546638,4.946629964,4.902307417
269,D:\Danny\DATA_text\HEROMOTOCO\5001820313.txt,1.666666667,7,0.5,9,14.5,12,3,0.5,6,0.666666667,4,6,4,11,10,19,5,1.666666667,6,HEROMOTOCO,500182,1/3/2013,500182_2013,500182,2013,1667.8,1437.25,2030.1,1965.1,-13.8,21.7,17.8,7.656857372,7to8,4.914124394,5.145748768,5.122772794
270,D:\Danny\DATA_text\HEROMOTOCO\5001820314.txt,3,16,2,14,21,21,4,0.5,10,1.5,6,4,4,7,9,12,7,2,5,HEROMOTOCO,500182,1/3/2014,500182_2014,500182,2014,1965.1,2222.4,2608.15,2682.65,13.1,32.7,36.5,7.948967948,7to8,5.09436351,5.207845463,5.228431239
271,D:\Danny\DATA_text\HEROMOTOCO\5001820315.txt,2.5,7,1.5,17.5,14.5,11.5,5,3.5,8,2.5,5.333333333,2.133333333,13,12,8.333333333,6.5,6,11,7,HEROMOTOCO,500182,1/3/2015,500182_2015,500182,2015,2682.65,2523.85,2397.35,2695.25,-5.9,-10.6,0.5,7.953406216,7to8,4.970507503,4.937347498,5.013963084
272,D:\Danny\DATA_text\HINDUNILVR\5006960311.txt,3,14,1,37,16,10,4.5,7,3,10,21,2.1,17,27,13,14,8,26,7,HINDUNILVR,500696,1/3/2011,500696_2011,500696,2011,282.1,275.75,320.9,380.5,-2.3,13.8,34.9,6.273819958,6to7,4.99518319,5.098646171,5.219815138
273,D:\Danny\DATA_text\HINDUNILVR\5006960312.txt,4,3,1,34,20,12.33333333,5.5,5,7,9,23,2.555555556,15,28,16,19,17,26,6,HINDUNILVR,500696,1/3/2012,500696_2012,500696,2012,380.5,424.1,518.25,443.9,11.5,36.2,16.7,6.386710955,6to7,5.084505143,5.226821365,5.11619579
274,D:\Danny\DATA_text\HINDUNILVR\5006960313.txt,7,5.8,2,31.5,20,16.66666667,7,11,18,12,31,2.583333333,23,14.33333333,26,30,8,20,12,HINDUNILVR,500696,1/3/2013,500696_2013,500696,2013,443.9,474.95,628.55,548.8,7,41.6,23.6,6.549364578,6to7,5.056245805,5.255409866,5.156753802
275,D:\Danny\DATA_text\HINDUNILVR\5006960314.txt,6,4.666666667,2,58,6.333333333,22,9,10,16,16,27,1.6875,23,16.66666667,19,38,18,30,11,HINDUNILVR,500696,1/3/2014,500696_2014,500696,2014,548.8,612.3,741.25,909.8,11.6,35.1,65.8,6.96583549,6to7,5.085124146,5.22089622,5.374352053
276,D:\Danny\DATA_text\HINDUNILVR\5006960315.txt,2,11.5,1.5,66,6.5,23,5.5,3,10.5,8,27,3.375,19,14.5,12.5,31,16,7.666666667,4.5,HINDUNILVR,500696,1/3/2015,500696_2015,500696,2015,909.8,934.6,861.5,862.35,2.7,-5.3,-5.2,6.92002964,6to7,5.028475212,4.974662634,4.97535348
277,D:\Danny\DATA_text\IDEA\5328220310.txt,7,1.666666667,0.333333333,4,2.5,12,1,1,5,2.5,1.333333333,0.533333333,5,2,1,1,2,6,3,IDEA,532822,1/3/2010,532822_2010,532822,2010,60.85,68.35,71.45,57.5,12.3,17.4,-5.5,5.33513134,5to6,5.089446475,5.120386158,4.973279508
278,D:\Danny\DATA_text\IDEA\5328220311.txt,9,8,1,5.25,3,13,2,2,5,2.5,4,1.6,8,7,2,7,5,2.5,2,IDEA,532822,1/3/2011,532822_2011,532822,2011,57.5,66.6,99.95,94.6,15.8,73.8,64.5,5.499624223,5to6,5.110782243,5.410752796,5.368309738
279,D:\Danny\DATA_text\IDEA\5328220312.txt,11,5.5,1,4.333333333,2.333333333,6,3,2,2,5,5,1,2.5,8,5,6,3,0.5,3,IDEA,532822,1/3/2012,532822_2012,532822,2012,94.6,96.55,74.75,117.3,2.1,-21,24,5.588371623,5to6,5.024538199,4.859812404,5.159055299
280,D:\Danny\DATA_text\IDEA\5328220313.txt,12,2.666666667,1,8.666666667,3.333333333,17,2,2,6,6,7,1.166666667,8,3,4.25,2.5,6,6,4,IDEA,532822,1/3/2013,532822_2013,532822,2013,117.3,109.8,159.8,128.65,-6.4,36.2,9.7,5.629956514,5to6,4.967031657,5.226821365,5.073297055
281,D:\Danny\DATA_text\IDEA\5328220314.txt,13,6,1,4.8,1.6,17,4,2,4.5,2,2,1,4,11,5.666666667,3.5,10,4.5,5,IDEA,532822,1/3/2014,532822_2014,532822,2014,128.65,140.45,161.85,152.4,9.2,25.8,18.5,5.711750644,5to6,5.070161273,5.169346985,5.12693575
282,D:\Danny\DATA_text\IDEA\5328220315.txt,15,4.333333333,2,7,5.5,12.5,3,5,16,8,4,0.5,6,15,27,10,4.5,1.166666667,7,IDEA,532822,1/3/2015,532822_2015,532822,2015,152.4,198.75,155.85,143.75,30.4,2.3,-5.7,5.682729065,5to6,5.195176608,5.02585226,4.971894466
283,D:\Danny\DATA_text\IDFC\5326590311.txt,9.5,4,2,6.666666667,2.25,3,1,2,4,1,7,7,1.5,3,2.25,4.5,2.5,15,2,IDFC,532659,1/3/2011,532659_2011,532659,2011,145.1,157.45,113.75,139.95,8.5,-21.6,-3.5,5.669708494,5to6,5.065754593,4.855150391,4.987025428
284,D:\Danny\DATA_text\IDFC\5326590312.txt,1.111111111,4.333333333,6,3,5,2.5,1.5,3,2,2,7,3.5,3,4,1.5,6,3,2.5,3.666666667,IDFC,532659,1/3/2012,532659_2012,532659,2012,139.95,132.55,134.4,149.25,-5.3,-4,6.6,5.701279344,5to6,4.974662634,4.983606622,5.053694784
285,D:\Danny\DATA_text\IDFC\5326590313.txt,1.5,3.666666667,7,4.4,2.8,4,1,1.333333333,5,2,7,3.5,4,4.5,4,4,4,0.666666667,3.5,IDFC,532659,1/3/2013,532659_2013,532659,2013,149.25,146.45,80.9,93.95,-1.9,-45.8,-37.1,5.496963286,5to6,4.997887721,4.646312129,4.726502471
286,D:\Danny\DATA_text\IDFC\5326590314.txt,1.166666667,2,5,9,1.8,2.2,2,1.5,2,1.666666667,2.5,1.5,3,2.5,2.333333333,3,2,0.333333333,8,IDFC,532659,1/3/2014,532659_2014,532659,2014,93.95,119.45,144.35,173.3,27.1,53.6,84.5,5.778580685,5to6,5.176714545,5.316157285,5.457455588
287,D:\Danny\DATA_text\IDFC\5326590315.txt,2.75,4,4,7.333333333,4.666666667,14,1,1.5,2,7,7,1,6,6,6.5,5,6,0.5,3.5,IDFC,532659,1/3/2015,532659_2015,532659,2015,173.3,171.65,130.2,48.25,-1,-24.9,-72.2,5.289528861,5to6,5.003946306,4.829113417,4.354141431
288,D:\Danny\DATA_text\INDHOTEL\5008500310.txt,1.5,8,1.5,7,8,14,6,1,3,1.666666667,6,3.6,1.5,4,5,6,9,3,3,INDHOTEL,500850,1/3/2010,500850_2010,500850,2010,89.5,107.25,102.7,78.75,19.8,14.7,-12,5.432629704,5to6,5.134621274,5.104125637,4.927253685
289,D:\Danny\DATA_text\INDHOTEL\5008500311.txt,2.333333333,12,3,3.25,7,17,2,1,1,2,4,2,3,7,5,10,10,3,1.5,INDHOTEL,500850,1/3/2011,500850_2011,500850,2011,78.75,88.15,72.05,69.95,11.9,-8.5,-11.2,5.393400248,5to6,5.086978861,4.952299717,4.933034048
290,D:\Danny\DATA_text\INDHOTEL\5008500312.txt,0.666666667,4.5,4,8,4,10,5,1,1,3,7,2.333333333,5,2,10,8,7,2,3,INDHOTEL,500850,1/3/2012,500850_2012,500850,2012,69.95,62.15,59.8,54.25,-11.2,-14.5,-22.4,5.319344734,5to6,4.933034048,4.90897164,4.848900371
291,D:\Danny\DATA_text\INDHOTEL\5008500313.txt,5,3.5,1.5,4,7,8,4,1,4.5,2.333333333,5,2.142857143,6,2,7,8,10,2.5,2,INDHOTEL,500850,1/3/2013,500850_2013,500850,2013,54.25,56.4,44.95,69.1,4,-17.1,27.4,5.389528247,5to6,5.036952602,4.889596966,5.17840707
292,D:\Danny\DATA_text\INDHOTEL\5008500314.txt,2.666666667,5,1.5,19,5,17,1,2,3,5,3,0.6,3.5,2,5,11,11,5,0.5,INDHOTEL,500850,1/3/2014,500850_2014,500850,2014,69.1,75.2,96.35,112,8.8,39.4,62.1,5.568344504,5to6,5.067645549,5.243861181,5.357057862
293,D:\Danny\DATA_text\INDHOTEL\5008500315.txt,3.5,4,0.5,4,11,6,2,3,3.333333333,2,5,2.5,7,4,10,7,14,2,2,INDHOTEL,500850,1/3/2015,500850_2015,500850,2015,112,109.15,87.05,116.7,-2.5,-22.3,4.2,5.586124431,5to6,4.993828176,4.849683763,5.038250461
294,D:\Danny\DATA_text\INFY\5002090311.txt,6.4,9.666666667,6,8.142857143,7,15,4.5,2.333333333,15,1.6,3.75,2.34375,8.5,8.5,16,5,32,2.4,9.5,INFY,500209,1/3/2011,500209_2011,500209,2011,3003.05,2988.8,2342.8,2871.45,-0.5,-22,-4.4,8.013492128,8+,5.007296393,4.852030264,4.980863136
295,D:\Danny\DATA_text\INFY\5002090312.txt,4.333333333,3.5,5,11,15,9,8,2.5,10,2.333333333,17,7.285714286,3.333333333,10.5,29,10,19,4.666666667,7.5,INFY,500209,1/3/2012,500209_2012,500209,2012,2871.45,2403.3,2373.25,2906,-16.3,-17.4,1.2,8.02486215,8+,4.895598484,4.887337078,5.018603464
296,D:\Danny\DATA_text\INFY\5002090313.txt,4.5,9.333333333,2,15,12,34,7,1,24,3.5,13,3.714285714,1.4,11.5,15.5,26,28,3,7,INFY,500209,1/3/2013,500209_2013,500209,2013,2906,2333.95,3100.3,3820.2,-19.7,6.7,31.5,8.28657175,8+,4.869839484,5.054333149,5.201255654
297,D:\Danny\DATA_text\INFY\5002090314.txt,4,3.714285714,2.5,10.8,21,37,5.5,4,26,7.5,12,1.6,3.666666667,8,7.75,6,13,2,6.5,INFY,500209,1/3/2014,500209_2014,500209,2014,3820.2,3260.45,3594,2294.85,-14.7,-5.9,-39.9,7.80173905,7to8,4.907494535,4.970507503,4.701389044
298,D:\Danny\DATA_text\INFY\5002090315.txt,4.666666667,2.888888889,8,8.714285714,26.5,36,4,11,4.2,6,11,1.833333333,6,5,6.666666667,24,15,2,5,INFY,500209,1/3/2015,500209_2015,500209,2015,2294.85,2213.2,1095.2,1104.55,-3.6,-52.3,-51.9,7.134532222,7to8,4.986342602,4.581901559,4.585987367
299,D:\Danny\DATA_text\INSECTICID\5328510310.txt,0.5,2,1,10,2,3,1,1,1,2,5,2.5,3,4,1.5,1,3,1,1,INSECTICID,532851,1/3/2010,532851_2010,532851,2010,88.7,121.7,217.9,294.45,37.2,145.7,232,6.096837563,6to7,5.232177564,5.689345427,5.945420609
300,D:\Danny\DATA_text\INSECTICID\5328510311.txt,1.5,2,1,8,2,4,1,1,1,2,5,2.5,4,6,3,2,3,1,1,INSECTICID,532851,1/3/2011,532851_2011,532851,2011,294.45,297.1,396.1,417.6,0.9,34.5,41.8,6.341416945,6to7,5.016617366,5.217649463,5.256453162
301,D:\Danny\DATA_text\INSECTICID\5328510312.txt,1.333333333,5,0.5,12,3,5,0.5,0.5,3,3,4,1.333333333,3,10,2,6,2,5,1,INSECTICID,532851,1/3/2012,532851_2012,532851,2012,417.6,408.6,392.85,392.65,-2.2,-5.9,-6,6.296464545,6to7,4.995860009,4.970507503,4.9698133
302,D:\Danny\DATA_text\INSECTICID\5328510313.txt,1.333333333,4,1,9,3,4,0.5,2,1,2,3,1.5,2,2,2.5,1,2,1,1,INSECTICID,532851,1/3/2013,532851_2013,532851,2013,392.65,403.9,312.4,234.45,2.9,-20.4,-40.3,5.951813741,5to6,5.029784113,4.864452784,4.697749367
303,D:\Danny\DATA_text\INSECTICID\5328510314.txt,1,4,0.5,17,11,7,1,0.5,2,4,8,2,6,19,4,7,3,6,3,INSECTICID,532851,1/3/2014,532851_2014,532851,2014,234.45,253.15,614,740.5,8,161.9,215.8,6.791783103,6to7,5.062595033,5.742682624,5.902086736
304,D:\Danny\DATA_text\INSECTICID\5328510315.txt,0.5,5,1,18,15,10,1.5,0.5,1,0.5,7,14,4,13,3.5,6,2,5,1,INSECTICID,532851,1/3/2015,532851_2015,532851,2015,740.5,857,441.75,398,15.7,-40.3,-46.3,6.306275287,6to7,5.110178924,4.697749367,4.641502115
305,D:\Danny\DATA_text\ISGEC\5330330314.txt,1,1,0.2,3,0.333333333,2.2,7,3,1,5,1,0.2,7,1,1.666666667,1,1,3,1,ISGEC,533033,1/3/2014,533033_2014,533033,2014,920,1153.15,2706.3,6058,25.3,194.2,558.5,8.733594062,8+,5.166498792,5.841222884,6.563150059
306,D:\Danny\DATA_text\ISGEC\5330330315.txt,3,5,0.2,3.666666667,3.666666667,2.6,5,5,1,7,3,0.428571429,1.666666667,1,17,1,1,1,0.333333333,ISGEC,533033,1/3/2015,533033_2015,533033,2015,6058,7265,5646.8,5209,19.9,-6.8,-14,8.586532669,8+,5.135210029,4.964242255,4.912654886
307,D:\Danny\DATA_text\ISGEC\5330330910.txt,1,1.25,1.5,3,2.5,2.333333333,4,4,0.5,5,4,0.8,4,2,7,1,2,2,1,ISGEC,533033,1/9/2010,533033_2010,533033,2010,1240.3,1339.95,1296.9,880.3,8,4.6,-29,6.937605301,6to7,5.062595033,5.040841136,4.795790546
308,D:\Danny\DATA_text\ISGEC\5330330911.txt,1,1,0.2,4.333333333,1,1.8,7,3,1,5,3,0.6,5,1,3,0.333333333,5,1,1,ISGEC,533033,1/9/2011,533033_2011,533033,2011,880.3,901.6,872,889.5,2.4,-0.9,1,6.946495107,6to7,5.026508643,5.004617222,5.017279837
309,D:\Danny\DATA_text\ISGEC\5330330912.txt,1,1.666666667,0.2,1.8,0.2,2.8,7,1,1,5,3,0.6,5,7,3,1,1,1,1,ISGEC,533033,1/9/2012,533033_2012,533033,2012,889.5,839.95,868,840.65,-5.6,-2.4,-5.5,6.898361293,6to7,4.972587226,4.994505912,4.973279508
310,D:\Danny\DATA_text\ISGEC\5330330913.txt,1,0.333333333,0.2,1.666666667,0.6,1.8,7,8,1,5,5,1,5,3,9,1,1,1,1,ISGEC,533033,1/9/2013,533033_2013,533033,2013,840.65,850,802,920,1.1,-4.6,9.4,6.975413927,6to7,5.017941869,4.979488565,5.071416766
311,D:\Danny\DATA_text\ITI\5236100310.txt,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ITI,523610,1/3/2010,523610_2010,523610,2010,49.7,49.45,44.75,33.95,-0.5,-10,-31.7,5.214663982,5to6,5.007296393,4.941642423,4.773223771
312,D:\Danny\DATA_text\ITI\5236100311.txt,3,1,1,3.5,2,2.5,3,0.5,2,1,1,1,4,1.5,0.75,1,2,1,0.5,ITI,523610,1/3/2011,523610_2011,523610,2011,33.95,38.65,23.9,29.05,13.8,-29.6,-14.4,5.187665096,5to6,5.098646171,4.790819533,4.909709376
313,D:\Danny\DATA_text\ITI\5236100313.txt,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ITI,523610,1/3/2013,523610_2013,523610,2013,19.25,18.15,12.94,17.11,-5.7,-32.8,-11.1,5.118652278,5to6,4.971894466,4.763881877,4.93375425
314,D:\Danny\DATA_text\ITI\5236100315.txt,3.666666667,1,1.5,16,6.5,13,5,1,4,2,2,1,2.5,1.5,1.75,4,1.75,3,1,ITI,523610,1/3/2015,523610_2015,523610,2015,29.4,24.55,23.65,30.6,-16.5,-19.6,4.1,5.196284641,5to6,4.894101478,4.870606649,5.037601742
315,D:\Danny\DATA_text\JETAIRWAYS\5326170310.txt,3.5,7,7,7.5,6,11,2,0.5,4,1.6,2,1.25,2.333333333,4,9,1,3,3,2,JETAIRWAYS,532617,1/3/2010,532617_2010,532617,2010,403.1,552.05,718.7,415.45,37,78.3,3.1,6.337621874,6to7,5.231108617,5.430660554,5.031091303
316,D:\Danny\DATA_text\JETAIRWAYS\5326170311.txt,4,3,0.5,6.5,9,11,2,1,2,7,5,0.714285714,13,4,8,2,4,1,1,JETAIRWAYS,532617,1/3/2011,532617_2011,532617,2011,415.45,466.4,274,302.3,12.3,-34,-27.2,6.114345676,6to7,5.089446475,4.753590191,4.810557016
317,D:\Danny\DATA_text\JETAIRWAYS\5326170312.txt,1.333333333,1,1,6,2,7,3,2,4,2.5,4,1.6,3.333333333,3,3.333333333,1,2,4,1,JETAIRWAYS,532617,1/3/2012,532617_2012,532617,2012,302.3,353.75,354.25,540.1,17,17.2,78.7,6.536836515,6to7,5.117993812,5.119190701,5.432411101
318,D:\Danny\DATA_text\JETAIRWAYS\5326170313.txt,1.25,0.666666667,4,2.666666667,2,3.5,2,1.5,3.5,1.666666667,5,3,1.4,1,1.25,1,1,1,1,JETAIRWAYS,532617,1/3/2013,532617_2013,532617,2013,540.1,500.55,291.85,216.7,-7.3,-46,-59.9,5.904544075,5to6,4.960744524,4.644390899,4.500920165
319,D:\Danny\DATA_text\JETAIRWAYS\5326170314.txt,0.666666667,0.666666667,1.5,9,6,6,2,0.5,1.5,1.666666667,4,2.4,2.333333333,1,2,1,2,3,1,JETAIRWAYS,532617,1/3/2014,532617_2014,532617,2014,216.7,291.1,222.4,442.35,34.3,2.6,104.1,6.384097676,6to7,5.216564865,5.027820119,5.53772789
320,D:\Danny\DATA_text\JETAIRWAYS\5326170315.txt,1,1,1,15,4,8,3,2,2.5,8,2,0.25,4,3,3,5,3,3,1,JETAIRWAYS,532617,1/3/2015,532617_2015,532617,2015,442.35,472.55,337.8,702.45,6.8,-23.6,58.8,6.748114556,6to7,5.054971108,4.839451482,5.341376856
321,D:\Danny\DATA_text\JSWSTEEL\5002280311.txt,5.5,2.75,2,15.5,6.5,3,4,1,4,6,7,1.166666667,3,1.857142857,2.75,4,3.333333333,3,1.5,JSWSTEEL,500228,1/3/2011,500228_2011,500228,2011,869.2,958.35,678.1,794.05,10.3,-22,-8.6,6.850179131,6to7,5.07704706,4.852030264,4.951592753
322,D:\Danny\DATA_text\JSWSTEEL\5002280312.txt,4.6,4.8,1,3.444444444,1.857142857,2.8,4.5,1,13,1.333333333,4,3,9,1.571428571,7.666666667,6,5.666666667,1.75,3,JSWSTEEL,500228,1/3/2012,500228_2012,500228,2012,794.05,737.2,695.25,738.2,-7.2,-12.4,-7,6.789196943,6to7,4.96144505,4.924350925,4.96284463
323,D:\Danny\DATA_text\JSWSTEEL\5002280313.txt,1.4,5.333333333,1,5,2.857142857,15,5,9,2.75,5.5,3.5,0.636363636,3,2.142857143,8.666666667,8,6,3,2,JSWSTEEL,500228,1/3/2013,500228_2013,500228,2013,738.2,665.4,541.1,874.05,-9.9,-26.7,18.4,6.931520633,6to7,4.942356453,4.81462041,5.126342102
